miRBase,CID,Correlation
MIMAT0004648,3385,0
MIMAT0005595,210332,0
MIMAT0000728,14888,0
MIMAT0000264,74483,0
MIMAT0003340,3779,0
MIMAT0001045,702,0
MIMAT0000072,969516,0
MIMAT0000271,6410,0
MIMAT0004662,31703,0
MIMAT0000733,445434,0
MIMAT0000077,74483,0
MIMAT0003290,14888,0
MIMAT0000520,442428,0
MIMAT0000755,2236,0
MIMAT0000516,3385,0
MIMAT0001341,74483,0
MIMAT0000103,5994,0
MIMAT0004224,8490,0
MIMAT0000582,444795,0
MIMAT0004911,5943,0
MIMAT0000673,16741,0
MIMAT0001781,164676,0
MIMAT0005318,5757,0
MIMAT0000229,5943,0
MIMAT0000419,5394,0
MIMAT0000070,3220,0
MIMAT0000158,451668,0
MIMAT0000143,119307,0
MIMAT0001632,3385,0
MIMAT0012823,8490,0
MIMAT0000824,216326,0
MIMAT0000680,6279,0
MIMAT0005788,241,0
MIMAT0005793,5281929,0
MIMAT0001069,119307,0
MIMAT0003130,712,0
MIMAT0003312,5943,0
MIMAT0004514,2733526,0
MIMAT0000890,5793,0
MIMAT0003130,3220,0
MIMAT0000706,712,0
MIMAT0000279,5280448,0
MIMAT0012822,969516,0
MIMAT0000704,3345,0
MIMAT0000526,3385,0
MIMAT0000123,3385,0
MIMAT0017282,108065,0
MIMAT0003321,969516,0
MIMAT0000446,114900,0
MIMAT0000226,5743,0
MIMAT0000278,8490,0
MIMAT0000611,5757,0
MIMAT0004532,5280795,0
MIMAT0004856,9064,0
MIMAT0000100,5280896,0
MIMAT0000103,5743,0
MIMAT0000103,444732,0
MIMAT0005844,89594,0
MIMAT0000141,119307,0
MIMAT0000437,60750,0
MIMAT0003340,16078949,0
MIMAT0004877,444254,0
MIMAT0004782,5793,0
MIMAT0000245,6410,0
MIMAT0003184,89594,0
MIMAT0000831,3385,0
MIMAT0004324,2375,0
MIMAT0004507,2375,0
MIMAT0002830,14888,0
MIMAT0000612,23973,0
MIMAT0000092,6036,0
MIMAT0004663,16132265,0
MIMAT0000724,31101,0
MIMAT0004719,97226,0
MIMAT0000264,210332,0
MIMAT0000527,702,0
MIMAT0000243,702,0
MIMAT0000425,444732,0
MIMAT0003496,60750,0
MIMAT0000459,5283344,0
MIMAT0003725,8029,0
MIMAT0000256,74483,0
MIMAT0000272,16741,0
MIMAT0001339,712,0
MIMAT0000095,31703,0
MIMAT0004767,119307,0
MIMAT0004841,4946,0
MIMAT0000067,5994,0
MIMAT0002832,5994,0
MIMAT0000252,712,0
MIMAT0003888,210332,0
MIMAT0003121,1983,0
MIMAT0002170,89594,0
MIMAT0000259,1983,0
MIMAT0000076,10621,0
MIMAT0004682,969516,0
MIMAT0004918,210332,0
MIMAT0000987,2336,0
MIMAT0001865,5311,0
MIMAT0000438,9949648,0
MIMAT0000523,9064,0
MIMAT0000680,443586,0
MIMAT0012823,712,0
MIMAT0004595,6410,0
MIMAT0003167,985,0
MIMAT0018975,451668,0
MIMAT0004586,5281004,0
MIMAT0004577,5288826,0
MIMAT0000511,969516,0
MIMAT0000794,16741,0
MIMAT0000733,10621,0
MIMAT0003892,5757,0
MIMAT0000090,54670067,0
MIMAT0001079,60750,0
MIMAT0001080,89594,0
MIMAT0004871,5743,0
MIMAT0000887,119307,0
MIMAT0004610,3028194,0
MIMAT0000423,444795,0
MIMAT0004773,145858,0
MIMAT0005278,15625,0
MIMAT0000531,89594,0
MIMAT0003780,8490,0
MIMAT0000072,8490,0
MIMAT0000063,107985,0
MIMAT0026719,119307,0
MIMAT0005628,108065,0
MIMAT0005922,31401,0
MIMAT0025412,14888,0
MIMAT0000152,216326,0
MIMAT0000820,3229,0
MIMAT0000081,2375,0
MIMAT0000070,5280343,0
MIMAT0015113,2236,0
MIMAT0000885,5793,0
MIMAT0003885,8029,0
MIMAT0003388,119307,0
MIMAT0000711,448537,0
MIMAT0000444,14888,0
MIMAT0000462,3779,0
MIMAT0000151,5757,0
MIMAT0001821,3220,0
MIMAT0000256,3385,0
MIMAT0000384,3385,0
MIMAT0003240,443586,0
MIMAT0000646,5280453,0
MIMAT0004893,2336,0
MIMAT0003762,2733526,0
MIMAT0004579,5394,0
MIMAT0004587,5865,0
MIMAT0009447,3229,0
MIMAT0004763,5994,0
MIMAT0000154,6623,0
MIMAT0003208,444732,0
MIMAT0005853,8490,0
MIMAT0004797,443586,0
MIMAT0001536,5757,0
MIMAT0000263,5743,0
MIMAT0000076,5280795,0
MIMAT0005278,689043,0
MIMAT0000318,119307,0
MIMAT0004795,5793,0
MIMAT0000652,702,0
MIMAT0015076,210332,0
MIMAT0000669,12967,0
MIMAT0015097,8490,0
MIMAT0004782,3385,0
MIMAT0003894,443586,0
MIMAT0003221,229455,0
MIMAT0001045,8490,0
MIMAT0001081,6410,0
MIMAT0003306,5793,0
MIMAT0004979,3220,0
MIMAT0004845,8490,0
MIMAT0000417,47725,0
MIMAT0000534,5288826,0
MIMAT0000074,969516,0
MIMAT0015051,1674,0
MIMAT0000227,443586,0
MIMAT0003379,108065,0
MIMAT0000083,108065,0
MIMAT0003210,119307,0
MIMAT0000236,5743,0
MIMAT0000688,4624,0
MIMAT0001619,36462,0
MIMAT0009198,47725,0
MIMAT0003326,23973,0
MIMAT0000069,443586,0
MIMAT0000779,443586,0
MIMAT0000198,445154,0
MIMAT0004955,16132265,0
MIMAT0000752,3385,0
MIMAT0003258,5280448,0
MIMAT0000561,5743,0
MIMAT0000542,969516,0
MIMAT0000426,8490,0
MIMAT0003282,6036,0
MIMAT0000461,3229,0
MIMAT0004674,5206,0
MIMAT0000243,31703,0
MIMAT0000903,5793,0
MIMAT0001087,3385,0
MIMAT0000200,3229,0
MIMAT0000763,442428,0
MIMAT0002825,24497,0
MIMAT0018091,444732,0
MIMAT0005291,119307,0
MIMAT0000724,9064,0
MIMAT0000817,5288826,0
MIMAT0000271,145858,0
MIMAT0000080,216239,0
MIMAT0000443,60823,0
MIMAT0000903,60823,0
MIMAT0003729,5757,0
MIMAT0003211,969516,0
MIMAT0003240,89594,0
MIMAT0000666,3779,0
MIMAT0000156,54670067,0
MIMAT0000200,5288826,0
MIMAT0000423,60750,0
MIMAT0000790,8490,0
MIMAT0000082,23973,0
MIMAT0003211,712,0
MIMAT0004841,5311,0
MIMAT0000254,448537,0
MIMAT0000784,5311,0
MIMAT0000885,60750,0
MIMAT0003379,5757,0
MIMAT0000539,216239,0
MIMAT0004773,737139,0
MIMAT0004676,119307,0
MIMAT0000136,5280453,0
MIMAT0000440,9064,0
MIMAT0004628,3121,0
MIMAT0004845,5073,0
MIMAT0000256,3220,0
MIMAT0000078,8490,0
MIMAT0003740,3220,0
MIMAT0000815,3496,0
MIMAT0000459,8490,0
MIMAT0004808,2733526,0
MIMAT0004855,5793,0
MIMAT0000867,445580,0
MIMAT0003729,74483,0
MIMAT0003218,24360,0
MIMAT0000263,8490,0
MIMAT0000882,36462,0
MIMAT0000140,6410,0
MIMAT0003324,5280453,0
MIMAT0000087,8490,0
MIMAT0001863,445154,0
MIMAT0000381,47725,0
MIMAT0001784,443586,0
MIMAT0000435,712,0
MIMAT0003321,8490,0
MIMAT0002873,5978,0
MIMAT0000440,5311,0
MIMAT0002816,9444,0
MIMAT0000725,60823,0
MIMAT0003300,443586,0
MIMAT0003511,8490,0
MIMAT0000449,8490,0
MIMAT0004612,31101,0
MIMAT0000089,6440495,0
MIMAT0000455,15625,0
MIMAT0004954,14888,0
MIMAT0000727,31401,0
MIMAT0000098,13091,0
MIMAT0004556,444732,0
MIMAT0004552,31401,0
MIMAT0000140,712,0
MIMAT0000136,31703,0
MIMAT0000428,6036,0
MIMAT0000583,31401,0
MIMAT0001046,448537,0
MIMAT0000075,9064,0
MIMAT0003780,3229,0
MIMAT0002809,74483,0
MIMAT0000605,47725,0
MIMAT0000270,14888,0
MIMAT0000226,3385,0
MIMAT0004947,6013,0
MIMAT0003881,5743,0
MIMAT0001878,445154,0
MIMAT0000510,8490,0
MIMAT0000214,444795,0
MIMAT0004656,1983,0
MIMAT0000086,31401,0
MIMAT0000790,3385,0
MIMAT0002872,89594,0
MIMAT0000723,3385,0
MIMAT0001768,14888,0
MIMAT0002854,8029,0
MIMAT0000155,54670067,0
MIMAT0000810,6013,0
MIMAT0000788,444254,0
MIMAT0000451,60700,0
MIMAT0003327,3019,0
MIMAT0000718,216239,0
MIMAT0018068,445154,0
MIMAT0001588,5743,0
MIMAT0003499,97226,0
MIMAT0000783,16132265,0
MIMAT0001638,5280961,0
MIMAT0000241,16741,0
MIMAT0003201,3496,0
MIMAT0000076,3779,0
MIMAT0000564,5743,0
MIMAT0004238,3779,0
MIMAT0019055,5311,0
MIMAT0000251,3779,0
MIMAT0000253,5311,0
MIMAT0000421,16741,0
MIMAT0000460,4095,0
MIMAT0004894,969516,0
MIMAT0004602,8029,0
MIMAT0000217,5311,0
MIMAT0017141,5793,0
MIMAT0002814,5280795,0
MIMAT0000156,969516,0
MIMAT0005944,108065,0
MIMAT0003948,445154,0
MIMAT0000414,2236,0
MIMAT0003327,3385,0
MIMAT0000076,5743,0
MIMAT0000538,73581,0
MIMAT0000529,702,0
MIMAT0001818,210332,0
MIMAT0000830,93004,0
MIMAT0000430,60838,0
MIMAT0005880,108065,0
MIMAT0000777,443586,0
MIMAT0004704,2662,0
MIMAT0000103,445154,0
MIMAT0000096,667639,0
MIMAT0003389,16741,0
MIMAT0000646,5283344,0
MIMAT0000299,444795,0
MIMAT0004795,3496,0
MIMAT0000661,3220,0
MIMAT0004445,3220,0
MIMAT0004284,97226,0
MIMAT0000670,5359268,0
MIMAT0001625,5793,0
MIMAT0003333,3385,0
MIMAT0000268,36314,0
MIMAT0001545,5310940,0
MIMAT0000265,8490,0
MIMAT0000440,702,0
MIMAT0004840,712,0
MIMAT0000440,5793,0
MIMAT0001536,448537,0
MIMAT0002830,89594,0
MIMAT0004210,8490,0
MIMAT0004939,5757,0
MIMAT0003326,443586,0
MIMAT0005880,6410,0
MIMAT0015022,15625,0
MIMAT0000096,4946,0
MIMAT0003499,60750,0
MIMAT0000831,1983,0
MIMAT0003306,222757,0
MIMAT0003298,74483,0
MIMAT0012823,5288209,0
MIMAT0000537,6440495,0
MIMAT0004901,216239,0
MIMAT0000084,5288826,0
MIMAT0000266,445580,0
MIMAT0000523,119307,0
MIMAT0005944,54670067,0
MIMAT0004569,444732,0
MIMAT0000575,5790,0
MIMAT0002888,3385,0
MIMAT0000445,2733526,0
MIMAT0000656,444732,0
MIMAT0004911,444732,0
MIMAT0000665,2375,0
MIMAT0000269,5073,0
MIMAT0015000,119307,0
MIMAT0000385,3385,0
MIMAT0000437,5288826,0
MIMAT0005576,712,0
MIMAT0000123,5793,0
MIMAT0000459,60823,0
MIMAT0000075,97226,0
MIMAT0000278,5743,0
MIMAT0019839,6410,0
MIMAT0000382,16741,0
MIMAT0019745,9064,0
MIMAT0004971,5310940,0
MIMAT0004696,3385,0
MIMAT0003317,8029,0
MIMAT0000646,16132265,0
MIMAT0019834,8490,0
MIMAT0000523,15625,0
MIMAT0004640,9064,0
MIMAT0000210,8029,0
MIMAT0000233,16078949,0
MIMAT0000084,31401,0
MIMAT0000076,74483,0
MIMAT0001632,89594,0
MIMAT0000257,3385,0
MIMAT0000663,210332,0
MIMAT0002816,60750,0
MIMAT0004577,47318,0
MIMAT0004861,119307,0
MIMAT0003296,2907,0
MIMAT0002177,5793,0
MIMAT0004595,119307,0
MIMAT0000782,21633059,0
MIMAT0000552,3385,0
MIMAT0000438,5311,0
MIMAT0000522,119307,0
MIMAT0000510,119307,0
MIMAT0004567,5743,0
MIMAT0000141,3220,0
MIMAT0000263,5281004,0
MIMAT0000737,2375,0
MIMAT0003756,444732,0
MIMAT0004676,5743,0
MIMAT0000101,3779,0
MIMAT0000096,442428,0
MIMAT0003470,446220,0
MIMAT0000092,1983,0
MIMAT0003453,9444,0
MIMAT0000555,5073,0
MIMAT0004616,210332,0
MIMAT0000766,5280896,0
MIMAT0003180,5743,0
MIMAT0005922,60823,0
MIMAT0000574,60823,0
MIMAT0000552,6440495,0
MIMAT0003180,54670067,0
MIMAT0000649,6036,0
MIMAT0003499,5793,0
MIMAT0000269,8029,0
MIMAT0000451,1674,0
MIMAT0000098,3496,0
MIMAT0004648,119307,0
MIMAT0000255,16078949,0
MIMAT0000264,31401,0
MIMAT0002940,969516,0
MIMAT0001625,3385,0
MIMAT0005580,448537,0
MIMAT0000445,6410,0
MIMAT0001413,23973,0
MIMAT0000084,689043,0
MIMAT0000798,9064,0
MIMAT0004721,5284616,0
MIMAT0000274,16132265,0
MIMAT0003210,3496,0
MIMAT0000657,5280795,0
MIMAT0000167,5281004,0
MIMAT0001046,3779,0
MIMAT0000531,448537,0
MIMAT0000867,145858,0
MIMAT0000020,1832,0
MIMAT0004797,97226,0
MIMAT0000817,14888,0
MIMAT0004704,3385,0
MIMAT0000090,4891,0
MIMAT0000536,31703,0
MIMAT0000165,108065,0
MIMAT0000451,445858,0
MIMAT0000815,89594,0
MIMAT0000803,969516,0
MIMAT0003888,23973,0
MIMAT0000208,97226,0
MIMAT0000103,446220,0
MIMAT0005871,47725,0
MIMAT0003308,444795,0
MIMAT0000099,216326,0
MIMAT0000608,446220,0
MIMAT0000082,6440495,0
MIMAT0004901,3028194,0
MIMAT0000076,47725,0
MIMAT0000430,442428,0
MIMAT0000124,31703,0
MIMAT0004676,9949648,0
MIMAT0005336,443586,0
MIMAT0003321,74483,0
MIMAT0000752,6440495,0
MIMAT0000582,5311,0
MIMAT0000834,446220,0
MIMAT0005944,5757,0
MIMAT0000145,1674,0
MIMAT0000065,74483,0
MIMAT0000090,60750,0
MIMAT0000269,5311,0
MIMAT0019968,6410,0
MIMAT0003202,8029,0
MIMAT0004588,8490,0
MIMAT0019984,5994,0
MIMAT0002891,31401,0
MIMAT0000138,5793,0
MIMAT0000269,712,0
MIMAT0000145,2236,0
MIMAT0005793,9064,0
MIMAT0003497,2907,0
MIMAT0000080,210332,0
MIMAT0003326,74483,0
MIMAT0000098,5281004,0
MIMAT0001637,10621,0
MIMAT0000245,448537,0
MIMAT0005576,6440495,0
MIMAT0000802,443586,0
MIMAT0000524,60750,0
MIMAT0000163,444795,0
MIMAT0000121,5994,0
MIMAT0000141,6036,0
MIMAT0000883,210332,0
MIMAT0007892,1983,0
MIMAT0003265,6440495,0
MIMAT0000279,10621,0
MIMAT0000766,1983,0
MIMAT0000080,5743,0
MIMAT0000872,445154,0
MIMAT0004802,5757,0
MIMAT0003890,108065,0
MIMAT0000427,74483,0
MIMAT0003208,216239,0
MIMAT0005595,6036,0
MIMAT0000081,6440495,0
MIMAT0004841,54670067,0
MIMAT0005922,444732,0
MIMAT0001824,16078949,0
MIMAT0003891,5943,0
MIMAT0004828,60750,0
MIMAT0005322,74483,0
MIMAT0000081,5284616,0
MIMAT0001948,31703,0
MIMAT0000714,451668,0
MIMAT0000424,6440495,0
MIMAT0001783,16741,0
MIMAT0000647,15625,0
MIMAT0000385,6442177,0
MIMAT0003264,6410,0
MIMAT0001657,16741,0
MIMAT0000275,443586,0
MIMAT0003312,6036,0
MIMAT0000256,145858,0
MIMAT0001289,5793,0
MIMAT0000442,5793,0
MIMAT0000510,444795,0
MIMAT0000459,145858,0
MIMAT0004918,12967,0
MIMAT0005439,31703,0
MIMAT0000435,444254,0
MIMAT0000794,119307,0
MIMAT0000848,119307,0
MIMAT0006764,2733526,0
MIMAT0000544,60750,0
MIMAT0000229,145858,0
MIMAT0001808,2236,0
MIMAT0003185,36314,0
MIMAT0000773,210332,0
MIMAT0003125,47725,0
MIMAT0003329,210332,0
MIMAT0000726,47725,0
MIMAT0003167,8490,0
MIMAT0000080,123631,0
MIMAT0000799,4091,0
MIMAT0000772,47725,0
MIMAT0001771,5743,0
MIMAT0000449,97226,0
MIMAT0000764,5793,0
MIMAT0004693,448537,0
MIMAT0000245,3220,0
MIMAT0004979,8490,0
MIMAT0000270,444795,0
MIMAT0000803,712,0
MIMAT0000270,241,0
MIMAT0003388,3220,0
MIMAT0004930,6440495,0
MIMAT0004609,13089,0
MIMAT0003478,446220,0
MIMAT0003164,14888,0
MIMAT0000074,14888,0
MIMAT0017134,2375,0
MIMAT0003453,16741,0
MIMAT0004540,5288826,0
MIMAT0000072,5743,0
MIMAT0000582,148124,0
MIMAT0003321,3496,0
MIMAT0001637,24268,0
MIMAT0004646,445580,0
MIMAT0005291,448537,0
MIMAT0015041,443586,0
MIMAT0000087,210332,0
MIMAT0004882,31703,0
MIMAT0004621,3902,0
MIMAT0004524,443586,0
MIMAT0003211,3385,0
MIMAT0003130,3385,0
MIMAT0000540,3496,0
MIMAT0000857,3028194,0
MIMAT0005922,15625,0
MIMAT0003180,119307,0
MIMAT0000272,16078949,0
MIMAT0000419,6440495,0
MIMAT0000689,3385,0
MIMAT0003219,3385,0
MIMAT0000095,54670067,0
MIMAT0000458,47725,0
MIMAT0000589,443586,0
MIMAT0000066,5743,0
MIMAT0004795,60823,0
MIMAT0000617,3229,0
MIMAT0000386,4091,0
MIMAT0000258,6440495,0
MIMAT0004578,5394,0
MIMAT0000415,443586,0
MIMAT0004586,969516,0
MIMAT0000753,4624,0
MIMAT0000252,5359268,0
MIMAT0000069,164676,0
MIMAT0004773,36314,0
MIMAT0026473,89594,0
MIMAT0004957,3385,0
MIMAT0001634,16741,0
MIMAT0018087,5943,0
MIMAT0000433,73581,0
MIMAT0003466,23973,0
MIMAT0000227,445858,0
MIMAT0005826,5757,0
MIMAT0004532,444732,0
MIMAT0004777,5743,0
MIMAT0000369,3385,0
MIMAT0000369,969516,0
MIMAT0004552,89594,0
MIMAT0000515,108065,0
MIMAT0000076,6410,0
MIMAT0000165,3496,0
MIMAT0001878,14888,0
MIMAT0000243,444732,0
MIMAT0004782,448537,0
MIMAT0000025,108065,0
MIMAT0004646,216239,0
MIMAT0000789,5310940,0
MIMAT0017080,5793,0
MIMAT0000075,119307,0
MIMAT0003500,3385,0
MIMAT0000318,31401,0
MIMAT0003303,712,0
MIMAT0000802,24497,0
MIMAT0001882,16741,0
MIMAT0003176,10635,0
MIMAT0000769,712,0
MIMAT0000278,443586,0
MIMAT0000680,74483,0
MIMAT0004697,60750,0
MIMAT0004569,5793,0
MIMAT0002809,3345,0
MIMAT0001283,31703,0
MIMAT0023622,6410,0
MIMAT0002825,445154,0
MIMAT0000245,3385,0
MIMAT0000073,4091,0
MIMAT0001634,448537,0
MIMAT0000415,10635,0
MIMAT0000369,1983,0
MIMAT0000610,54670067,0
MIMAT0004933,712,0
MIMAT0000080,5793,0
MIMAT0003189,444732,0
MIMAT0001788,8490,0
MIMAT0000081,6623,0
MIMAT0003180,3220,0
MIMAT0000267,73581,0
MIMAT0000422,443586,0
MIMAT0000691,6013,0
MIMAT0003214,9064,0
MIMAT0001079,5280795,0
MIMAT0000541,5743,0
MIMAT0000660,31401,0
MIMAT0005987,443586,0
MIMAT0000441,3385,0
MIMAT0000081,97226,0
MIMAT0001780,60823,0
MIMAT0018997,14888,0
MIMAT0000736,60852,0
MIMAT0003306,3385,0
MIMAT0000777,5280343,0
MIMAT0001341,3779,0
MIMAT0003303,145858,0
MIMAT0000449,5994,0
MIMAT0003879,3779,0
MIMAT0000654,97226,0
MIMAT0000259,145858,0
MIMAT0000382,107985,0
MIMAT0000608,444732,0
MIMAT0000149,3385,0
MIMAT0000084,74483,0
MIMAT0003886,210332,0
MIMAT0003176,74483,0
MIMAT0000080,47725,0
MIMAT0000794,5281708,0
MIMAT0000755,241,0
MIMAT0005595,443586,0
MIMAT0004628,123596,0
MIMAT0000733,119307,0
MIMAT0000451,119307,0
MIMAT0002889,148124,0
MIMAT0004644,23973,0
MIMAT0000891,12967,0
MIMAT0000582,5793,0
MIMAT0004896,3229,0
MIMAT0000575,712,0
MIMAT0003152,8490,0
MIMAT0000819,5757,0
MIMAT0000445,60750,0
MIMAT0004704,3229,0
MIMAT0000609,229455,0
MIMAT0004758,5994,0
MIMAT0003499,15625,0
MIMAT0000074,5288826,0
MIMAT0005584,4946,0
MIMAT0000727,5280448,0
MIMAT0004747,5743,0
MIMAT0004801,3496,0
MIMAT0000167,712,0
MIMAT0000098,448537,0
MIMAT0000246,3385,0
MIMAT0000462,14888,0
MIMAT0001268,445154,0
MIMAT0003299,451668,0
MIMAT0000279,444732,0
MIMAT0000688,23973,0
MIMAT0018988,448537,0
MIMAT0000542,5280795,0
MIMAT0004660,3779,0
MIMAT0003335,5757,0
MIMAT0000612,5994,0
MIMAT0000068,3229,0
MIMAT0000836,5281004,0
MIMAT0001853,36462,0
MIMAT0001632,8029,0
MIMAT0003485,5394,0
MIMAT0018078,5757,0
MIMAT0004902,5743,0
MIMAT0005280,969516,0
MIMAT0004738,5281004,0
MIMAT0002848,4946,0
MIMAT0015079,60823,0
MIMAT0000208,6440495,0
MIMAT0000256,5359268,0
MIMAT0000244,451668,0
MIMAT0003485,5793,0
MIMAT0000140,2375,0
MIMAT0000885,969516,0
MIMAT0016886,712,0
MIMAT0002816,5757,0
MIMAT0000815,3385,0
MIMAT0002809,5793,0
MIMAT0011448,712,0
MIMAT0000455,2336,0
MIMAT0000428,444732,0
MIMAT0000121,5280896,0
MIMAT0004939,3779,0
MIMAT0000270,6410,0
MIMAT0000426,6623,0
MIMAT0000103,6442177,0
MIMAT0004955,60750,0
MIMAT0000255,443586,0
MIMAT0004536,74483,0
MIMAT0000787,24497,0
MIMAT0003507,108065,0
MIMAT0004957,10836,0
MIMAT0000275,216326,0
MIMAT0000209,5757,0
MIMAT0005576,5793,0
MIMAT0000421,4946,0
MIMAT0000419,8490,0
MIMAT0000764,442428,0
MIMAT0003453,74483,0
MIMAT0000536,36462,0
MIMAT0000222,6036,0
MIMAT0000246,5280453,0
MIMAT0012734,5281004,0
MIMAT0000769,6410,0
MIMAT0005626,89594,0
MIMAT0000682,5743,0
MIMAT0000428,443586,0
MIMAT0003393,5793,0
MIMAT0004739,31703,0
MIMAT0000087,969516,0
MIMAT0000729,54670067,0
MIMAT0000608,9064,0
MIMAT0000530,3229,0
MIMAT0003475,5790,0
MIMAT0000515,60823,0
MIMAT0004916,5743,0
MIMAT0000424,444732,0
MIMAT0000025,5310940,0
MIMAT0000682,5288209,0
MIMAT0012823,8029,0
MIMAT0000087,448537,0
MIMAT0005837,74483,0
MIMAT0001805,2995,0
MIMAT0004660,60838,0
MIMAT0000753,5288826,0
MIMAT0000123,784,0
MIMAT0000459,31703,0
MIMAT0001270,89594,0
MIMAT0000084,15625,0
MIMAT0000074,451668,0
MIMAT0003260,210332,0
MIMAT0003731,3385,0
MIMAT0000848,16078949,0
MIMAT0019732,60823,0
MIMAT0000276,3652,0
MIMAT0000379,5280896,0
MIMAT0000026,216326,0
MIMAT0000231,3779,0
MIMAT0000689,445154,0
MIMAT0000198,444732,0
MIMAT0003308,89594,0
MIMAT0000852,6623,0
MIMAT0000243,2375,0
MIMAT0000782,444732,0
MIMAT0000433,6410,0
MIMAT0004979,5280795,0
MIMAT0005583,712,0
MIMAT0000836,969516,0
MIMAT0002821,8029,0
MIMAT0000081,41867,0
MIMAT0000546,74483,0
MIMAT0000076,446220,0
MIMAT0003884,5743,0
MIMAT0000278,3385,0
MIMAT0000885,5280795,0
MIMAT0017134,54670067,0
MIMAT0000728,969516,0
MIMAT0007892,60750,0
MIMAT0017134,119307,0
MIMAT0000727,119307,0
MIMAT0003464,448537,0
MIMAT0000266,5757,0
MIMAT0002847,89594,0
MIMAT0019963,8029,0
MIMAT0004238,5994,0
MIMAT0000248,5757,0
MIMAT0000089,60700,0
MIMAT0001632,60838,0
MIMAT0004796,6089,0
MIMAT0000715,60750,0
MIMAT0003511,448537,0
MIMAT0000100,2733526,0
MIMAT0000376,5310940,0
MIMAT0000609,445858,0
MIMAT0000101,8490,0
MIMAT0001835,12967,0
MIMAT0003127,443586,0
MIMAT0003409,445580,0
MIMAT0000451,3385,0
MIMAT0003189,97226,0
MIMAT0000267,712,0
MIMAT0001800,5994,0
MIMAT0000087,10635,0
MIMAT0000890,2236,0
MIMAT0005460,60823,0
MIMAT0002821,442428,0
MIMAT0003889,229455,0
MIMAT0003238,119307,0
MIMAT0005457,145858,0
MIMAT0000123,60750,0
MIMAT0003125,31703,0
MIMAT0005799,1983,0
MIMAT0000083,14888,0
MIMAT0007864,9898279,0
MIMAT0000804,8490,0
MIMAT0005898,3496,0
MIMAT0004662,451668,0
MIMAT0003218,119307,0
MIMAT0003728,60823,0
MIMAT0017063,3385,0
MIMAT0004672,712,0
MIMAT0003474,702,0
MIMAT0003769,3385,0
MIMAT0000815,5943,0
MIMAT0000531,445154,0
MIMAT0000077,119307,0
MIMAT0000533,451668,0
MIMAT0000079,6410,0
MIMAT0001812,12967,0
MIMAT0000222,5743,0
MIMAT0000597,6036,0
MIMAT0003308,74483,0
MIMAT0000281,3779,0
MIMAT0000755,14888,0
MIMAT0000065,210332,0
MIMAT0000717,6623,0
MIMAT0004507,6623,0
MIMAT0002809,3779,0
MIMAT0003393,5943,0
MIMAT0000082,445858,0
MIMAT0003121,3121,0
MIMAT0003756,2733526,0
MIMAT0004661,5280795,0
MIMAT0003326,12967,0
MIMAT0000066,445154,0
MIMAT0001091,31401,0
MIMAT0000720,89594,0
MIMAT0019055,9064,0
MIMAT0000804,5743,0
MIMAT0000086,3028194,0
MIMAT0000256,12967,0
MIMAT0000224,5757,0
MIMAT0003202,74483,0
MIMAT0000776,23973,0
MIMAT0005837,969516,0
MIMAT0003306,60823,0
MIMAT0000747,451668,0
MIMAT0000520,969516,0
MIMAT0000271,119307,0
MIMAT0004773,2375,0
MIMAT0004540,47725,0
MIMAT0000536,712,0
MIMAT0000686,54670067,0
MIMAT0005793,210332,0
MIMAT0000737,3385,0
MIMAT0004669,60750,0
MIMAT0000608,5757,0
MIMAT0015018,451668,0
MIMAT0019730,444732,0
MIMAT0000243,5288826,0
MIMAT0004587,3121,0
MIMAT0016889,5793,0
MIMAT0005966,3385,0
MIMAT0000842,74483,0
MIMAT0005319,3385,0
MIMAT0000704,445154,0
MIMAT0000093,31703,0
MIMAT0001631,60700,0
MIMAT0004814,712,0
MIMAT0000651,3028194,0
MIMAT0002811,5793,0
MIMAT0000263,5994,0
MIMAT0000791,210332,0
MIMAT0000123,3779,0
MIMAT0019762,3496,0
MIMAT0003495,210332,0
MIMAT0001786,8029,0
MIMAT0000578,14888,0
MIMAT0000437,8490,0
MIMAT0001784,448537,0
MIMAT0000421,5288826,0
MIMAT0000101,448537,0
MIMAT0000381,23973,0
MIMAT0000123,119307,0
MIMAT0000009,443586,0
MIMAT0000646,36462,0
MIMAT0000565,60750,0
MIMAT0000232,712,0
MIMAT0000073,446220,0
MIMAT0000645,985,0
MIMAT0003512,119307,0
MIMAT0000447,712,0
MIMAT0019851,712,0
MIMAT0003130,5352624,0
MIMAT0000419,5288826,0
MIMAT0015120,15625,0
MIMAT0004682,14888,0
MIMAT0003201,108065,0
MIMAT0001788,5793,0
MIMAT0004877,5994,0
MIMAT0001876,5743,0
MIMAT0000452,8490,0
MIMAT0000417,5994,0
MIMAT0000456,8029,0
MIMAT0000266,1983,0
MIMAT0003330,5743,0
MIMAT0000062,451668,0
MIMAT0000270,5757,0
MIMAT0000074,442428,0
MIMAT0000867,13089,0
MIMAT0001822,445580,0
MIMAT0000255,6440495,0
MIMAT0000253,448537,0
MIMAT0001824,60750,0
MIMAT0005949,3779,0
MIMAT0003374,4946,0
MIMAT0000140,5994,0
MIMAT0004623,74483,0
MIMAT0003256,444732,0
MIMAT0000154,5793,0
MIMAT0016886,445434,0
MIMAT0000432,451668,0
MIMAT0000257,448537,0
MIMAT0000445,21633059,0
MIMAT0004604,969516,0
MIMAT0000258,446220,0
MIMAT0004229,5793,0
